"범죄별","처분결과별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"도로교통법(음주운전)","기소","소녀범죄자 처분결과","명","71","78","143","40","66","5","7","15","","","","","","",
"도로교통법(음주운전)","구공판_구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도로교통법(음주운전)","구공판_불구속","소녀범죄자 처분결과","명","-","-","-","1","-","-","-","-","","","","","","",
"도로교통법(음주운전)","구약식","소녀범죄자 처분결과","명","71","78","143","39","66","5","7","15","","","","","","",
"도로교통법(음주운전)","소년보호송치","소녀범죄자 처분결과","명","5","11","8","9","7","5","8","5","","","","","","",
"도로교통법(음주운전)","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도로교통법(음주운전)","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도로교통법(음주운전)","불기소","소녀범죄자 처분결과","명","13","16","22","6","8","4","10","6","","","","","","",
"도로교통법(음주운전)","기소유예","소녀범죄자 처분결과","명","13","16","20","4","6","3","7","5","","","","","","",
"도로교통법(음주운전)","혐의없음","소녀범죄자 처분결과","명","-","-","1","2","2","1","2","1","","","","","","",
"도로교통법(음주운전)","죄가안됨","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도로교통법(음주운전)","공소권없음","소녀범죄자 처분결과","명","-","-","1","-","-","-","1","-","","","","","","",
"도로교통법(음주운전)","기소중지","소녀범죄자 처분결과","명","-","1","2","2","-","-","-","-","","","","","","",
"도로교통법(음주운전)","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도로교통법(음주운전)","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도로법","합계","소녀범죄자 처분결과","명","-","-","9","9","2","1","-","-","-","-","1","","-","-",
"도로법","기소","소녀범죄자 처분결과","명","-","-","8","4","-","1","-","-","-","-","-","","-","-",
"도로법","구공판_구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"도로법","구공판_불구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"도로법","구약식","소녀범죄자 처분결과","명","-","-","8","4","-","1","-","-","-","-","-","","-","-",
"도로법","소년보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"도로법","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"도로법","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"도로법","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"도로법","불기소","소녀범죄자 처분결과","명","-","-","1","5","1","-","-","-","-","-","1","","-","-",
"도로법","기소유예","소녀범죄자 처분결과","명","-","-","1","3","1","-","-","-","-","-","-","","-","-",
"도로법","혐의없음","소녀범죄자 처분결과","명","-","-","-","2","-","-","-","-","-","-","1","","-","-",
"도로법","죄가안됨","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"도로법","공소권없음","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"도로법","기소중지","소녀범죄자 처분결과","명","-","-","-","-","1","-","-","-","-","-","-","","-","-",
"도로법","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"도로법","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"도시계획법","합계","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","기소","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","구공판_구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","구공판_불구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","구약식","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","소년보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","불기소","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","기소유예","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","혐의없음","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","죄가안됨","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","공소권없음","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","기소중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"도시계획법","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"마약류관리에 관한 법률","합계","소녀범죄자 처분결과","명","9","2","4","13","6","3","6","10","11","27","27","18","23","38",
"마약류관리에 관한 법률","기소","소녀범죄자 처분결과","명","3","1","-","1","1","-","1","5","2","6","-","5","3","12",
"마약류관리에 관한 법률","구공판_구속","소녀범죄자 처분결과","명","2","-","-","-","-","-","1","2","-","3","-","","1","3",
"마약류관리에 관한 법률","구공판_불구속","소녀범죄자 처분결과","명","1","1","-","1","1","-","-","3","2","2","-","5","1","9",
"마약류관리에 관한 법률","구약식","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","1","-","","1","-",
"마약류관리에 관한 법률","소년보호송치","소녀범죄자 처분결과","명","1","-","3","1","1","-","-","1","3","2","-","5","5","4",
"마약류관리에 관한 법률","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"마약류관리에 관한 법률","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"마약류관리에 관한 법률","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"마약류관리에 관한 법률","불기소","소녀범죄자 처분결과","명","5","1","1","10","4","3","5","4","6","17","25","8","15","22",
"마약류관리에 관한 법률","기소유예","소녀범죄자 처분결과","명","5","-","-","10","4","2","4","4","5","16","21","7","13","16",
"마약류관리에 관한 법률","혐의없음","소녀범죄자 처분결과","명","-","1","1","-","-","1","1","-","1","1","4","1","2","6",
"마약류관리에 관한 법률","죄가안됨","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"마약류관리에 관한 법률","공소권없음","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"마약류관리에 관한 법률","기소중지","소녀범죄자 처분결과","명","-","-","-","1","-","-","-","-","-","2","2","","-","-",
"마약류관리에 관한 법률","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"마약류관리에 관한 법률","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"물환경보전법","합계","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","기소","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","구공판_구속","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","구공판_불구속","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","구약식","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","소년보호송치","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","가정보호송치","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","성매매보호송치","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"물환경보전법","불기소","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","기소유예","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","혐의없음","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","죄가안됨","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","공소권없음","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","기소중지","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","참고인중지","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"물환경보전법","공소보류","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"민사소송법","합계","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"민사소송법","기소","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"민사소송법","구공판_구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"민사소송법","구공판_불구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"민사소송법","구약식","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
