"범죄별","처분결과별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"권리행사방해","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"권리행사방해","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","1",
"권리행사방해","불기소","소년범죄자 처분결과","명","7","4","17","8","21","7","39","37","12","18","21","41","39","41",
"권리행사방해","기소유예","소년범죄자 처분결과","명","3","3","13","6","16","4","32","26","6","14","7","25","20","16",
"권리행사방해","혐의없음","소년범죄자 처분결과","명","4","1","4","2","5","1","4","9","6","4","13","15","18","19",
"권리행사방해","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","1","-","-","-","-","1","-","-",
"권리행사방해","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","2","2","2","-","-","1","","1","6",
"권리행사방해","기소중지","소년범죄자 처분결과","명","-","-","-","3","-","-","1","-","1","3","2","","-","2",
"권리행사방해","참고인중지","소년범죄자 처분결과","명","-","-","1","-","-","-","-","-","-","-","-","","-","1",
"권리행사방해","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"신용업무경매","합계","소년범죄자 처분결과","명","25","49","107","76","64","92","136","126","93","107","101","99","139","166",
"신용업무경매","기소","소년범죄자 처분결과","명","5","11","24","9","11","5","14","21","14","14","12","16","23","21",
"신용업무경매","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","1","1","-","-",
"신용업무경매","구공판_불구속","소년범죄자 처분결과","명","-","-","2","-","3","1","4","5","2","5","4","4","8","5",
"신용업무경매","구약식","소년범죄자 처분결과","명","5","11","22","9","8","4","10","16","12","9","7","11","15","16",
"신용업무경매","소년보호송치","소년범죄자 처분결과","명","4","4","18","23","18","36","44","36","31","39","29","26","35","40",
"신용업무경매","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"신용업무경매","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"신용업무경매","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"신용업무경매","불기소","소년범죄자 처분결과","명","15","34","64","42","32","50","73","68","44","52","59","57","80","105",
"신용업무경매","기소유예","소년범죄자 처분결과","명","11","21","42","31","15","29","44","54","32","32","28","36","35","43",
"신용업무경매","혐의없음","소년범죄자 처분결과","명","4","10","21","11","13","17","27","12","11","19","28","15","45","59",
"신용업무경매","죄가안됨","소년범죄자 처분결과","명","-","3","1","-","3","3","-","-","-","-","-","1","-","1",
"신용업무경매","공소권없음","소년범죄자 처분결과","명","-","-","-","-","1","1","2","2","1","1","3","5","-","2",
"신용업무경매","기소중지","소년범죄자 처분결과","명","1","-","1","2","3","1","4","1","4","2","1","","1","-",
"신용업무경매","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","1","-","-","-","-","","-","-",
"신용업무경매","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"주거침입","합계","소년범죄자 처분결과","명","64","94","180","154","198","248","289","291","245","226","319","363","406","577",
"주거침입","기소","소년범죄자 처분결과","명","8","7","18","7","19","7","7","14","13","15","18","17","18","28",
"주거침입","구공판_구속","소년범죄자 처분결과","명","1","-","1","2","3","-","1","2","2","-","-","1","1","2",
"주거침입","구공판_불구속","소년범죄자 처분결과","명","1","1","1","-","11","1","4","4","5","8","7","7","8","16",
"주거침입","구약식","소년범죄자 처분결과","명","6","6","16","5","5","6","2","8","6","7","11","9","9","10",
"주거침입","소년보호송치","소년범죄자 처분결과","명","8","14","30","34","50","74","95","85","78","80","85","108","150","187",
"주거침입","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","1","","-","1",
"주거침입","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"주거침입","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"주거침입","불기소","소년범죄자 처분결과","명","48","71","131","111","125","165","184","191","147","129","213","235","236","360",
"주거침입","기소유예","소년범죄자 처분결과","명","47","69","120","83","104","131","143","161","130","101","172","181","177","240",
"주거침입","혐의없음","소년범죄자 처분결과","명","1","1","10","28","20","27","39","28","14","28","40","47","53","104",
"주거침입","죄가안됨","소년범죄자 처분결과","명","-","1","1","-","-","-","2","2","3","-","-","3","2","10",
"주거침입","공소권없음","소년범죄자 처분결과","명","-","-","-","-","1","7","-","-","-","-","1","4","4","6",
"주거침입","기소중지","소년범죄자 처분결과","명","-","2","1","2","4","2","3","1","7","2","2","3","2","1",
"주거침입","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"주거침입","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","합계","소년범죄자 처분결과","명","2","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","기소","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","구약식","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"비밀침해","불기소","소년범죄자 처분결과","명","2","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","기소유예","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","혐의없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","공소권없음","소년범죄자 처분결과","명","2","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","기소중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"비밀침해","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"유기","합계","소년범죄자 처분결과","명","5","6","8","7","4","2","9","7","1","2","1","2","1","-",
"유기","기소","소년범죄자 처분결과","명","-","2","2","1","-","-","1","3","-","-","-","","1","-",
"유기","구공판_구속","소년범죄자 처분결과","명","-","-","2","-","-","-","-","1","-","-","-","","-","-",
"유기","구공판_불구속","소년범죄자 처분결과","명","-","1","-","1","-","-","1","2","-","-","-","","1","-",
"유기","구약식","소년범죄자 처분결과","명","-","1","-","-","-","-","-","-","-","-","-","","-","-",
"유기","소년보호송치","소년범죄자 처분결과","명","2","1","2","-","2","-","1","-","1","1","-","1","-","-",
"유기","가정보호송치","소년범죄자 처분결과","명","1","-","-","-","-","-","-","-","-","-","-","","-","-",
"유기","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"유기","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"유기","불기소","소년범죄자 처분결과","명","2","3","4","6","1","1","6","4","-","1","1","1","-","-",
"유기","기소유예","소년범죄자 처분결과","명","2","2","2","4","1","1","3","1","-","-","1","1","-","-",
"유기","혐의없음","소년범죄자 처분결과","명","-","1","2","2","-","-","3","3","-","1","-","","-","-",
"유기","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"유기","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"유기","기소중지","소년범죄자 처분결과","명","-","-","-","-","1","1","1","-","-","-","-","","-","-",
"유기","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"유기","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"낙태","합계","소년범죄자 처분결과","명","2","-","-","1","1","-","1","1","","","","","","",
"낙태","기소","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"낙태","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"낙태","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"낙태","구약식","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"낙태","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"낙태","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"낙태","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"낙태","불기소","소년범죄자 처분결과","명","2","-","-","1","1","-","1","1","","","","","","",
"낙태","기소유예","소년범죄자 처분결과","명","2","-","-","1","1","-","1","1","","","","","","",
"낙태","혐의없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"낙태","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"낙태","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"낙태","기소중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"낙태","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"낙태","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"아편","합계","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"아편","기소","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"아편","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"아편","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
